id,marka,model,buraxilish_ili,sheher,qiymet,reng,yurush,muherrik_hecmi,at_gucu,benzin_tipi,suretler_qutusu,yeni,veziyyeti,elana_baxish_sayi
7941475,Mercedes,C 200,2023,Bakı,113001,Qara,0,1.5,204,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",1611
8747192,Mercedes,E 230,1991,Bakı,6800,Qızılı,220000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1058
8641064,Mercedes,AMG GT 63 S,2023,Bakı,492244,Boz,0,4.0,845,Plug-in Hibrid,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",10374
8729474,Mercedes,GLC 300 4MATIC Coupe,2019,Bakı,84150,Qara,55161,2.0,255,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2368
8731660,Mercedes,ML 350 4MATIC,2008,Bakı,26000,Qara,260713,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3708
8660629,Mercedes,E 230,1987,Gəncə,5980,Yaş Asfalt,300000,2.3,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",6476
8721682,Mercedes,Vito 115,2011,Bakı,25500,Ağ,410000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2274
8533397,Mercedes,E 220 d,2015,Bakı,43350,Yaş Asfalt,130000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",759
8694640,Mercedes,Vito 111,2010,Bakı,19500,Ağ,241000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1576
8526482,Mercedes,GL 350 4MATIC,2011,Bakı,34900,Qara,220000,3.0,265,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6911
8751875,Mercedes,Atego 815,2000,Bakı,24500,Ağ,679482,4.3,177,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",75
8711216,Mercedes,Vito 111,2008,Bakı,18700,Ağ,332000,2.2,116,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",718
8703955,Mercedes,CLS 300,2008,Bakı,24100,Gümüşü,218000,3.0,231,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",9404
8751870,Mercedes,C 180,1997,Bakı,8500,Gümüşü,604000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu var, rənglənib",273
8732354,Mercedes,E 220 d,2002,Bakı,15900,Boz,500000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1717
8732789,Mercedes,C 180,2000,Bakı,10100,Gümüşü,442300,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1634
8735552,Mercedes,E 320,2000,Bakı,24200,Qırmızı,485000,3.2,197,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7854
8580926,Mercedes,SLK 230,2000,Bakı,25500,Qara,150000,2.3,195,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",66
8744333,Mercedes,C 240,2001,Sumqayıt,10700,Göy,377807,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",502
8751866,Mercedes,E 220 d,1998,Cəlilabad,12700,Göy,350000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",118
8738410,Mercedes,E 250,2013,Bakı,30500,Qara,232000,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",91
8751826,Mercedes,E 230,1996,Samux,11000,Yaşıl,425000,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",93
8750679,Mercedes,E 220 d,1999,Sumqayıt,13800,Yaş Asfalt,350000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",616
8720852,Mercedes,E 220 d,2007,Sumqayıt,20500,Bej,300000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1192
8740732,Mercedes,E 200,2011,Bakı,23900,Ağ,248000,1.8,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",739
8487425,Mercedes,Vito,2017,Bakı,46500,Ağ,154000,1.6,114,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",6052
8740680,Mercedes,E 300,2011,Bakı,30600,Qara,265000,3.0,231,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3453
8669958,Mercedes,E 300,2017,Bakı,62050,Ağ,27295,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",71
8751744,Mercedes,Vario,1997,Bakı,14500,Yaşıl,508000,2.9,230,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",95
8751796,Mercedes,C 180,1998,Sumqayıt,10300,Gümüşü,320041,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",101
8739635,Mercedes,S 500,2011,Bakı,45730,Yaş Asfalt,86900,5.5,388,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1586
8704285,Mercedes,CLS 500,2011,Bakı,45777,Qara,204500,4.7,408,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",14225
8692461,Mercedes,E 220 d,2007,Bakı,22900,Gümüşü,276000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1460
8657722,Mercedes,E 220 d,2016,Bakı,49300,Qara,158000,2.2,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",940
8708988,Mercedes,Vito,2008,Bakı,26000,Ağ,409220,2.2,116,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4872
8499291,Mercedes,ML 350 4MATIC,2007,Gəncə,25000,Ağ,320000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",145
8646660,Mercedes,E 220 d,2015,Bakı,43350,Qara,156000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",12773
8747696,Mercedes,C 200,1994,Ağdaş,7600,Göy,596755,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1385
8735741,Mercedes,E 220 d,2015,Bakı,40800,Göy,157000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",296
8748306,Mercedes,S 320,2002,Bakı,9000,Gümüşü,545000,3.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1175
8746099,Mercedes,E 250 4MATIC,2015,Bakı,34850,Ağ,192000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1494
8687848,Mercedes,E 220 d,2014,Bakı,37000,Ağ,199999,2.2,190,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7391
8752281,Mercedes,C 200,2000,Bakı,11000,Qara,325000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",99
8434835,Mercedes,E 300,2016,Bakı,51900,Yaş Asfalt,163000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",60484
8752249,Mercedes,E 220 d,2013,Bakı,35000,Ağ,250000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",48
8752274,Mercedes,E 320,2004,Bakı,17000,Qara,384315,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",70
8752268,Mercedes,C 300,2018,Bakı,46750,Qara,113000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",63
8741362,Mercedes,E 450 4MATIC,2023,Bakı,137700,Qara,48,3.0,367,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",2607
8586199,Mercedes,E 300,2021,Bakı,84621,Yaş Asfalt,24500,2.0,306,Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",34
8749489,Mercedes,C 200,1999,Bakı,9200,Gümüşü,258700,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2489
8415453,Mercedes,E 200,2013,Bakı,30430,Ağ,234600,2.0,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3998
8733111,Mercedes,GL 500 4MATIC,2014,Bakı,53550,Qara,177000,4.7,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3022
8721326,Mercedes,C 220 d,1999,Bakı,11400,Yaşıl,57000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",224
8743835,Mercedes,Viano,2011,Bakı,44200,Qara,135000,3.5,258,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",875
8567751,Mercedes,C 300 4MATIC,2018,Bakı,41650,Qara,120000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3326
8679509,Mercedes,GLE 350 4MATIC,2020,Bakı,98430,Ağ,63000,2.0,258,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6421
8522709,Mercedes,C 220 d,1999,Bakı,10300,Gümüşü,27277,2.2,150,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4757
8752250,Mercedes,GLA 250 4MATIC,2015,Bakı,35500,Yaş Asfalt,104000,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",73
8752246,Mercedes,E 220,1992,Qusar,6000,Qızılı,398000,2.2,143,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",78
7979129,Mercedes,GL 500 4MATIC,2013,Bakı,72250,Ağ,82000,4.7,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1185
8567919,Mercedes,E 220 d,2012,Bakı,27800,Qara,341000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",349
8001068,Mercedes,G 55 AMG,2013,Bakı,127500,Qara,64000,5.5,544,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3097
8706443,Mercedes,S 550 e,2017,Bakı,88400,Ağ,65000,3.0,360,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",18069
8736830,Mercedes,C 180,1994,Bakı,6600,Gümüşü,277000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",10400
8752235,Mercedes,GL 350 4MATIC,2013,Bakı,55760,Ağ,290000,3.0,258,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",72
8660480,Mercedes,Sprinter 315,2008,Bakı,26400,Yaş Asfalt,192000,2.2,125,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",23
8747045,Mercedes,C 200,1999,Bakı,11500,Göy,424545,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1461
8742299,Mercedes,C 300,2016,Bakı,38500,Ağ,138600,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1652
8713319,Mercedes,C 250,2012,Bakı,24900,Qara,98000,1.8,204,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",1243
8752173,Mercedes,208 D,1993,Şirvan,17000,Ağ,222555,2.3,85,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",70
8678220,Mercedes,E 240,2002,Xırdalan,17300,Gümüşü,226000,2.6,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1275
8642297,Mercedes,C 300,2015,Bakı,39780,Boz,131000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",12438
8745510,Mercedes,E 200 d,2000,Bakı,14800,Gümüşü,500000,2.2,116,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",297
8752165,Mercedes,C 180,1998,Gəncə,13200,Gümüşü,215700,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",73
8721522,Mercedes,GLE 63 S AMG 4MATIC Coupe,2017,Bakı,136000,Yaş Asfalt,52000,5.5,585,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2826
8733231,Mercedes,E 220 d,2012,Bakı,28700,Qara,240000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1788
8713923,Mercedes,C 230,1998,Masallı,9500,Göy,244522,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3688
8752160,Mercedes,E 220 d,2006,Bakı,20000,Boz,642000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",72
8752129,Mercedes,E 300 4MATIC,2016,Bakı,64430,Qara,76000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",561
8700975,Mercedes,S 320,2000,Sumqayıt,12000,Qara,270000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",10148
8699385,Mercedes,E 300,2016,Bakı,61540,Qara,114000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7041
8742289,Mercedes,E 220 d,2006,Balakən,25500,Yaş Asfalt,309000,2.2,143,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",527
8614851,Mercedes,C 220,1993,Bakı,5800,Qara,300409,2.2,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",172
8380804,Mercedes,E 280,2008,Bakı,22000,Qara,249800,3.0,231,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",69
8676826,Mercedes,ML 63 AMG,2012,Bakı,55250,Qara,158200,5.5,525,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",4048
8752131,Mercedes,C 200,2000,Bakı,13200,Qara,383000,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",153
8581788,Mercedes,G 63 AMG,2020,Bakı,331500,Qara,40000,4.0,585,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",45616
8730881,Mercedes,Vito,2009,Bakı,23000,Ağ,357452,3.0,204,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1965
8611125,Mercedes,E 350,2012,Bakı,30000,Qara,187123,3.5,306,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1232
8743822,Mercedes,SLK 200,2012,Bakı,38250,Boz,147500,1.8,184,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1244
8752109,Mercedes,E 240,1997,Saatlı,11300,Yaşıl,402666,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",112
8752102,Mercedes,C 220 d,1998,Bakı,12500,Göy,342000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",73
8730918,Mercedes,E 230,1999,Bakı,8000,Qara,640000,2.3,150,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",4489
8310549,Mercedes,E 220 d,2014,Bakı,37800,Qara,247000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",57
8574464,Mercedes,S 400,2014,Bakı,70890,Qara,165200,3.0,333,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1138
8748665,Mercedes,C 180,1997,Bakı,10800,Göy,352051,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",301
8676616,Mercedes,CLS 350,2010,Bakı,41650,Qara,210000,3.0,265,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",18334
8356680,Mercedes,E 300 e,2021,Bakı,97750,Qara,56445,2.0,320,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",397
8700124,Mercedes,Citan,2016,Bakı,17850,Yaş Asfalt,205000,1.5,90,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2745
8732873,Mercedes,AMG GT 43 4MATIC+,2019,Bakı,211480,Yaş Asfalt,30000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5408
8639623,Mercedes,GLC 250 Coupe,2017,Bakı,90100,Qara,37355,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1803
8703292,Mercedes,E 320 4MATIC,2000,Bakı,14500,Qara,280277,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1140
8752044,Mercedes,C 230,1999,Bakı,12900,Gümüşü,341000,2.3,193,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",173
8356823,Mercedes,V 300,2023,Bakı,165440,Qara,0,3.0,237,Dizel,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",341
8581374,Mercedes,E 220 d,2013,Bakı,41650,Qara,196624,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",301
8752002,Mercedes,C 300,2016,Bakı,42400,Ağ,144600,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",93
8752024,Mercedes,GL 500 4MATIC,2015,Bakı,88400,Ağ,60000,4.7,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",55
8752015,Mercedes,G 55 AMG,2010,Bakı,78880,Ağ,106000,5.4,507,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",93
8752011,Mercedes,E 240,2000,Bakı,14200,Gümüşü,356000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",117
8752003,Mercedes,E 240,1999,Sumqayıt,12600,Gümüşü,301000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",127
8706377,Mercedes,Vito 115,2009,Bakı,22300,Göy,191000,2.2,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2164
8654977,Mercedes,Actros 1848,2006,Bakı,84000,Boz,645000,12.0,480,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1880
8730211,Mercedes,E 220 d,2014,Bakı,34500,Ağ,211000,2.2,184,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",789
8726332,Mercedes,Atego 818,2007,Bakı,37900,Ağ,322000,4.3,177,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",1021
8719502,Mercedes,S 500,2015,Bakı,85000,Qara,90000,4.7,455,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3155
8751981,Mercedes,E 320,2001,Bakı,18700,Ağ,258000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",250
8751983,Mercedes,GLS 450 4MATIC,2021,Bakı,129200,Yaş Asfalt,41000,3.0,367,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",70
8709015,Mercedes,C 200,1999,Şabran,10300,Göy,372580,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",7494
8427407,Mercedes,Sprinter 318,2008,Bakı,47000,Qara,346000,3.0,345,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",22044
8751970,Mercedes,E 270,2000,Bakı,18500,Qızılı,370000,2.7,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",85
8743412,Mercedes,C 240,2001,Sumqayıt,13400,Gümüşü,280000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",534
8742559,Mercedes,E 300 4MATIC,2018,Bakı,62050,Yaş Asfalt,145000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1115
8447511,Mercedes,GLC 200 4MATIC,2024,Bakı,142173,Qara,0,2.0,205,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",214
8099885,Mercedes,GLS 450 4MATIC,2023,Bakı,267278,Boz,0,3.0,381,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",198
8703384,Mercedes,E 220 d,1998,Bakı,9100,Gümüşü,333000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",12134
8716843,Mercedes,S 400,2015,Bakı,90950,Qara,185000,3.0,333,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3539
8420325,Mercedes,GLS 500 4MATIC,2016,Bakı,105400,Qara,106000,4.7,455,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",5022
8664821,Mercedes,ML 350 4MATIC,2007,Bakı,35000,Qara,164000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1488
8738627,Mercedes,S 400 d,2001,Bakı,7400,Ağ,402000,4.0,250,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",6463
8738928,Mercedes,C 200,1996,Bakı,7400,Göy,385692,2.0,136,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",9450
8748831,Mercedes,GLC 300 4MATIC Coupe,2021,Bakı,96220,Yaş Asfalt,50000,2.0,320,Plug-in Hibrid,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",264
8745144,Mercedes,C 300,2016,Bakı,41650,Ağ,154000,2.0,245,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1772
7786251,Mercedes,GLS 450 4MATIC,2022,Bakı,211650,Qara,0,3.0,367,Benzin,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",356
8706626,Mercedes,C 180,1996,Sumqayıt,7500,Gümüşü,365000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3654
8407652,Mercedes,GLE 53 AMG 4MATIC Coupe,2021,Bakı,165750,Qara,19000,3.0,465,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",316
8212186,Mercedes,ML 350 4MATIC,2014,Bakı,56100,Qara,298000,3.0,258,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",41
8389312,Mercedes,E 240,1998,Bakı,12000,Göy,351000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1148
8631722,Mercedes,ML 350 4MATIC,2009,Bakı,24900,Ağ,236009,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",598
8722068,Mercedes,C 220 d,2012,Bakı,24000,Qara,199908,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",9301
7709655,Mercedes,CLA 250,2018,Xırdalan,45220,Qırmızı,105700,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",12142
8578217,Mercedes,E 240,1998,Mingəçevir,11300,Gümüşü,370000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",775
8749471,Mercedes,C 180,1994,Bakı,5900,Göy,333330,1.8,122,Benzin,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",951
8723089,Mercedes,E 280,2006,Sumqayıt,16800,Qara,307000,3.0,231,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3887
8738893,Mercedes,C 220 d,2000,Bakı,13900,Gümüşü,280000,2.2,125,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1435
8696898,Mercedes,E 250,2015,Bakı,43010,Yaş Asfalt,150000,2.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1725
8397540,Mercedes,V 300,2023,Bakı,150400,Qara,0,3.0,237,Dizel,Avtomat,Bəli,"Vuruğu yoxdur, rənglənməyib",5122
8737835,Mercedes,E 200,2000,Bakı,12900,Yaş Asfalt,250000,2.0,163,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1387
8749451,Mercedes,C 180,1996,Bakı,7500,Boz,444444,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",439
8072540,Mercedes,E 220 d,2016,Bakı,53550,Gümüşü,149000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənib",40
8232110,Mercedes,E 250,2020,Bakı,84830,Ağ,26000,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",26239
8718828,Mercedes,E 350,2007,Bakı,22950,Qara,241000,3.5,272,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3642
8715849,Mercedes,EQV 300,2021,Bakı,132600,Qara,12000,0.0,204,Elektro,Reduktor,Xeyr,"Vuruğu yoxdur, rənglənməyib",2803
8735926,Mercedes,E 220 d,2019,Bakı,64600,Ağ,62000,2.0,194,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",2909
8735143,Mercedes,Sprinter 313,2009,Bakı,21900,Gümüşü,485000,2.2,129,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",3040
8424978,Mercedes,E 230,1996,Sumqayıt,11000,Yaş Asfalt,457689,2.3,150,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",87
8751650,Mercedes,Atego 1222,2008,Bakı,45500,Ağ,593870,4.8,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",62
8078640,Mercedes,V 220,2017,Bakı,83300,Qara,198000,2.2,190,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",21454
8733418,Mercedes,E 240,2001,Bakı,18500,Gümüşü,278000,2.4,170,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",3018
7802468,Mercedes,GLE 43 AMG 4MATIC Coupe,2018,Bakı,96898,Yaş Asfalt,70000,3.0,390,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1063
8517305,Mercedes,CLA 250,2015,Bakı,34900,Yaş Asfalt,97000,2.0,211,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",58
8703133,Mercedes,AMG GT 53 4MATIC+,2019,Bakı,263500,Qara,10700,3.0,435,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",14093
8720274,Mercedes,C 180,1999,Lənkəran,13800,Gümüşü,230000,1.8,122,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",1622
8727481,Mercedes,Sprinter 515,2003,Biləsuvar,24800,Ağ,60000,2.7,150,Dizel,Mexaniki,Xeyr,"Vuruğu yoxdur, rənglənməyib",2130
8751630,Mercedes,B 170,2007,Bakı,11200,Göy,195000,1.7,116,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",116
8645279,Mercedes,E 220 d,2008,Bakı,24800,Qara,284000,2.2,170,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",554
8751113,Mercedes,E 320 4MATIC,2004,Bakı,16400,Qara,282000,3.2,224,Benzin,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",138
8324424,Mercedes,S 320,2004,Bakı,13800,Qara,343700,3.2,204,Dizel,Avtomat,Xeyr,"Vuruğu yoxdur, rənglənməyib",8442
